col1,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,EPIC,InvestigationIDs,dist,solution_id,designation,source_id,random_index,ref_epoch,ra_cone,ra_error,dec_cone,dec_error,parallax,parallax_error,parallax_over_error,pmra_cone,pmra_error,pmdec_cone,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,distest,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,Separation
20,5741465,348.320583,-11.917579,10.6222,-9.4918,11.607,STAR,2mass,20180610,,,391-134549,23131693-1155032,,J231316.96-115503.4,2413010414708197504,7401756,,tmgaia,0.968551,0.934193,hsoy,,,,61.588162,-62.413922,344.603248,-6.354257,13.535,0.061,12.601,0.092,,,,,,,,,,,10.821,0.021,10.287,0.023,10.217,0.025,AAA-222-111-000-0-0,31.1,10.137,0.024,10.239,0.021,10.242,0.075,8.927,,12.1895,3.78081E-4,0.017,gaiaj,,4691.0,170.0,,,,,,,,,,,GIANT,,,,,0.0316703,,,,,,,0.2529665564438721,2.45925902E8,348.32065,-11.917603999999999,245925902,GO19067_LC|GO19068_LC,1.2922994257245728E-4,1635721458409799680,Gaia DR2 2413010419003824000,2413010419003824000,1486033190,2015.5,348.3206949611862,0.045194034745745945,-11.91764755384983,0.034716653840268466,0.4556296742683705,0.05030085309193054,9.05809,10.043626731247755,0.09006617134401045,-7.419403071913401,0.09529081051416102,0.08391553,0.45566067,0.2868657,-0.042816408,-0.013773274,-0.20688969,-0.003732052,0.12192377,0.2794498,0.31563282,114,114,114,0,-2.2567496,78.42294,0.0,0.0,31,true,329.5681,1.5385467713293912,0.009792878730362527,-0.0026421016,13,8,0.064610876,0,13,false,114,224167.36356798632,47.54521540109653,4714.8247,12.311934,12,100962.81385290892,114.62529144163797,880.8075,12.840984,12,174397.98870282096,268.9803035352602,648.3671,11.658067,1.2283715,0,1.1829176,0.5290499,0.6538677,3.7359739063916013,0.7539307532839324,6,5500.0,3.5,0.0,NOT_AVAILABLE,61.588186699789446,-62.4140515760434,344.6033381208778,-6.354371422166386,100001,4990.84,4912.05,5022.625,0.2613,0.008,1.7627,0.078,0.0023,0.8987,200111,9.187418,9.071503,9.484517,653.0316347036363,47.181984,40.035168,54.3288,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413010419003824000,,1.2922994256951465E-4
22,4520658,347.896619,-11.916545,8.30045,6.89918,11.672,STAR,2mass,20180610,,,391-134500,23113518-1154595,,J231135.19-115459.6,2413031786465691008,7400748,,tmgaia,0.934211,0.972097,hsoy,,,,61.055656,-62.081358,344.219658,-6.190865,12.853,0.056,12.281,0.08,,,,,,,,,,,11.145,0.025,10.855,0.022,10.814,0.022,AAA-222-111-000-0-0,84.0,10.766,0.022,10.853,0.022,10.741,0.161,8.576,,12.0602,3.55872E-4,0.019,gaiaj,splin,5930.0,191.0,4.31732,2.00367,,,1.19561,1.19561,1.08159745,0.131159,0.632845,1.89854,DWARF,1.592547,1.592547,369.177,,0.0359455,,17.0,6.565878E-5,,,4.120831E-4,0.2340525553731084,2.45925916E8,347.8966,-11.916607,245925916,GO19049_LC|GO19065_LC|GO19067_LC,3.827187738563478E-5,1635721458409799680,Gaia DR2 2413031786465691008,2413031786465691008,537325917,2015.5,347.89664503239294,0.03332838670287679,-11.916573564759803,0.031039112987291062,2.5743676061627623,0.040407029916061966,63.710884,7.302263422261332,0.07234463768550634,7.39933506546693,0.06382222938799059,0.103367455,0.2008509,0.13611728,-0.09835867,-0.30974513,-0.005974098,0.20175913,-0.10857386,-0.33029777,0.20524995,139,130,135,4,5.9682755,250.90082,0.0,0.0,31,true,329.17722,1.6255567320455626,0.008007081957592038,-0.016482495,16,10,0.04983913,0,16,false,126,265655.7368972928,73.0961346143295,3634.3335,12.127567,12,144961.2825221984,191.7524641556313,755.9813,12.448258,13,174213.60776348007,152.6848377296173,1141.0013,11.659215,1.2014606,0,0.7890434,0.3206911,0.46835232,-6.286693218930957,1.8896848751930602,2,5500.0,4.5,0.0,NOT_AVAILABLE,61.05563931611739,-62.081395710924006,344.21968504370477,-6.190910725953375,100001,5878.0,5819.75,6348.5063,0.0673,0.0125,0.2451,0.033,0.0079,0.1401,200111,1.2098274,1.037145,1.234167,359.2120584175373,1.5741999,1.5374324,1.6109674,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413031786465691008,,3.827187738628395E-5
48,4554186,347.962903,-11.80686,1.95891,-8.06562,11.7,STAR,2mass,20180610,,,391-134507,23115109-1148246,,J231151.09-114824.6,2413056353680702336,7400918,,tmgaia,0.931576,0.931496,hsoy,,,,61.32618,-62.067657,344.322863,-6.115302,13.512,0.056,12.697,0.297,,,,,,,,,,,10.925,0.021,10.403,0.023,10.322,0.021,AAA-222-111-000-0-0,94.9,10.259,0.023,10.335,0.021,10.394,0.093,8.301,,12.274,3.93377E-4,0.017,gaiaj,,4853.0,87.0,0.17,,-1.3,0.16,,,,,,,GIANT,,,,,0.0347169,,,,,,,0.12895405032647692,2.45928182E8,347.9629,-11.806824,245928182,GO19067_LC|GO19068_LC,1.8658673541706783E-5,1635721458409799680,Gaia DR2 2413056357974041856,2413056357974041856,257430682,2015.5,347.96288395214816,0.040344704424762776,-11.806859282017232,0.02999690229500986,0.7254168018089102,0.04310159318567137,16.830395,0.4261788999253738,0.07862694167995192,-6.230607610568919,0.05450155920154276,-0.041035026,0.377619,0.23893085,-0.3614964,-0.15766071,-0.24222568,-0.10212867,-0.16821195,-0.3462602,0.019547336,133,133,133,0,-0.62150866,117.679695,0.0,0.0,31,true,313.301,1.5491386568916714,0.009631595421360674,-0.087756135,15,9,0.050329123,0,15,false,132,210209.762188121,53.56329146394433,3924.5117,12.381734,14,97230.19948727796,148.15937192939958,656.25415,12.881886,13,161503.1875730419,132.26155911163747,1221.0894,11.741467,1.2308344,0,1.140418,0.50015163,0.6402664,,,0,,,,NOT_AVAILABLE,61.32615746026878,-62.0676424636981,344.3228610399996,-6.115303494110474,100001,4969.0,4951.81,5012.9873,,,,,,,200111,5.650916,5.5521812,5.690218,656.4110496540571,17.539145,16.048367,19.029922,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413056357974041856,,1.8658673545326423E-5
41,404244647,348.096256,-11.849431,3.5606,1.59957,11.754,STAR,2mass,20180610,,,391-134520,23122310-1150579,,J231223.10-115057.9,2413053536182522624,7401213,,tmgaia,0.937854,0.972245,hsoy,,,,61.421071,-62.197585,344.426912,-6.205563,13.006,0.064,12.418,0.08,,,,,,,,,,,11.189,0.03,10.89,0.024,10.841,0.023,AAA-222-111-000-0-0,20.7,10.793,0.023,10.852,0.022,10.68,0.104,8.617,,12.1721,3.75014E-4,0.02,gaiaj,spec,5601.33,60.2945,3.9736,0.122386,-0.63,0.0777817,1.73073,0.305648,1.02016628,0.0918624,0.196781,0.104255,DWARF,2.65654755,0.9382951,359.512,,0.0347463,,18.0,0.008786224,,,2.23753887E-4,0.030741991118620787,2.45927318E8,348.09625,-11.849437,245927318,GO19049_LC|GO19065_LC|GO19067_LC,1.0278243515581822E-5,1635721458409799680,Gaia DR2 2413053540475486208,2413053540475486208,272669206,2015.5,348.09624981364374,0.04374077078932295,-11.849439305719343,0.032541141963294495,1.5720172204332745,0.04766491779330172,32.98059,2.7305189379115933,0.08809641177084891,1.8158982656521987,0.05938758429444441,0.008853756,0.4140411,0.15418999,-0.35781494,-0.09040407,-0.19145615,-0.15452738,-0.18186058,-0.38204426,-0.03616411,114,114,114,0,2.4797642,149.04297,0.0,0.0,31,true,334.25226,1.60596740183974,0.009161303011561817,-0.07417716,13,9,0.054334234,0,13,false,112,236586.81051406017,64.6637415179026,3658.7244,12.253389,12,127299.08408779159,150.4403768991093,846.17633,12.589325,11,158139.39606768035,167.71159447551307,942.9246,11.764319,1.2064852,0,0.82500553,0.3359356,0.48906994,0.7136934980663519,0.42581309042809384,3,5500.0,3.5,-0.25,NOT_AVAILABLE,61.421049056719546,-62.197584215554436,344.4269175146738,-6.205576126194084,100001,5818.6665,5786.25,5844.3335,0.999,0.5389,1.3333,0.521,0.268,0.6953,200111,1.9110363,1.8942873,1.9325087,478.4742543780351,3.7716067,3.6124768,3.9307365,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413053540475486208,,1.027824352471487E-5
71,4582572,348.571331,-11.702967,-3.49,-49.72,11.879,STAR,2mass,20180610,,,392-129900,23141711-1142106,,J231417.11-114211.1,2413390708292471168,7402330,,tmgaia,2.0,2.0,sblink,,,,62.278815,-62.47898,344.915067,-6.253063,12.056,0.011,12.11,0.103,,,,,,,,,,,11.747,0.024,11.772,0.024,11.771,0.026,AAA-222-111-000-0-0,63.8,11.726,0.023,11.768,0.022,11.683,0.243,8.976,,11.9521,3.45996E-4,0.019,gaiaj,splin,8382.0,225.0,4.08822,1.37188,,,2.15504,1.46372,2.07346869,0.39753,0.207173,0.422143,DWARF,20.6535416,20.6535416,1338.51,,0.0296708,,12.0,2.4919014E-4,,,1.48319275E-4,0.11407295624493845,2.45930282E8,348.57132,-11.702937,245930282,GO19030_LC|GO19067_LC,2.1703113915472885E-4,1635721458409799680,Gaia DR2 2413390712587964928,2413390712587964928,1226425238,2015.5,348.57130418505443,0.04207656249750361,-11.703182436900958,0.03322757449804239,1.3765708471978606,0.04755845141591878,28.94482,-3.0149669709564852,0.07774350238667142,-54.59705614437107,0.05994700483792035,0.06256701,0.42226067,-0.06650388,-0.30644765,-0.16365163,-0.1672799,-0.21377692,-0.039629072,-0.38263163,0.06851031,135,135,134,1,12.7585535,460.05063,0.0,0.3917964781823473,31,true,308.35925,1.766584810711836,0.010573368300728138,-0.0717004,15,10,0.04806015,0,15,false,133,306105.2331959466,106.23634982838212,2881.3606,11.973689,14,217908.58512159006,602.4883833366348,361.68097,12.005702,14,140555.69610339965,202.6191910954221,693.6939,11.892299,1.1710491,0,0.11340332,0.03201294,0.08139038,,,0,,,,NOT_AVAILABLE,62.2784108189383,-62.479090493576095,344.9149731984837,-6.253259345565286,100001,9310.5,9034.0,9590.0,0.034,0.0119,0.1147,0.0157,0.0039,0.0604,,,,,509.7112715615756,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413390712587964928,,2.170311391575794E-4
142,4611188,349.112352,-11.342385,-13.3396,-7.14283,11.916,STAR,2mass,20180610,,,394-128695,23162696-1120325,,J231626.94-112032.7,2413428916321778688,7403544,,tmgaia,0.971662,1.01676,hsoy,,,,63.605426,-62.673254,345.547869,-6.12952,13.045,0.03,12.607,0.092,,,,,,,,,,,11.399,0.024,11.154,0.022,11.105,0.024,AAA-222-111-000-0-0,46.1,11.061,0.022,11.101,0.021,11.219,0.195,8.853,,12.2975,3.97746E-4,0.018,gaiaj,splin,5864.0,190.0,4.32938,2.00354,,,1.16754,1.16754,1.06046891,0.126197,0.666321,1.99896,DWARF,1.4521575,1.4521575,446.069,,0.0324108,,14.0,0.00275104912,,,3.624158E-4,0.06638756463753678,2.45937556E8,349.11234,-11.342399,245937556,GO19049_LC|GO19065_LC|GO19067_LC,9.471264219116277E-5,1635721458409799680,Gaia DR2 2413428920617060096,2413428920617060096,436240091,2015.5,349.1122661314509,0.03296682955023013,-11.342428385239437,0.029523364105339914,1.5699605458150616,0.04098851822075735,38.30245,-13.892976107853006,0.07073842175103952,-5.93961054377072,0.055034345549616275,0.106877364,0.22598562,-0.008335559,-0.18260267,-0.29751214,-0.10197114,-0.008089254,-0.028154247,-0.3650741,0.091231816,152,152,152,0,6.1372676,278.3187,0.0,0.0,31,true,286.77603,1.64258569393343,0.007419707138653602,-0.063179106,17,10,0.045336626,0,18,false,150,211946.78082958655,53.17119540308823,3986.1204,12.372799,18,118197.65129209236,254.73465200771057,464.00302,12.669866,18,135724.29594141064,255.6734668294577,530.85016,11.930276,1.1980457,0,0.7395897,0.2970667,0.442523,15.282075694670215,1.321581240279306,6,5500.0,4.5,0.0,NOT_AVAILABLE,63.60523815520032,-62.67321468576925,345.54778848269154,-6.1295343248717105,100001,6285.0,5944.0664,6681.94,0.844,0.388,1.2108,0.416,0.1516,0.5918,200111,1.5399703,1.3624413,1.7216926,502.06664282300204,3.3338077,3.2074747,3.4601407,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413428920617060096,,9.471264222244373E-5
51,4520626,347.787966,-11.798371,17.7319,-3.98354,11.917,STAR,2mass,20180610,,,392-129819,23110911-1147541,,J231109.12-114754.1,2413068826263649408,7400474,,tmgaia,0.932159,0.93208,hsoy,,,,61.122121,-61.925478,344.167712,-6.040519,13.445,0.051,12.719,0.103,,,,,,,,,,,11.265,0.024,10.909,0.024,10.799,0.022,AAA-222-111-000-0-0,30.7,10.764,0.023,10.846,0.023,10.902,0.157,8.572,,12.4012,4.17605E-4,0.018,gaiaj,splin,5330.0,184.0,4.43441,2.00394,,,0.96331,0.96331,0.9194179,0.115429,1.02852,3.08557,DWARF,0.674738944,0.674738944,283.442,,0.0360921,,10.0,0.0451676659,,,4.81207884E-4,0.03929362274918797,2.45928353E8,347.78796,-11.79838,245928353,GO19049_LC|GO19065_LC|GO19067_LC,8.087293786069528E-5,1635721458409799680,Gaia DR2 2413068830559081216,2413068830559081216,1666192246,2015.5,347.78804284207257,0.03432551836626453,-11.798400708383214,0.03545424033133314,4.066015113292963,0.042846057283805035,94.89823,16.218529550802085,0.07078978613450512,-3.415007625229162,0.06771007530638186,0.20997605,0.3013791,0.06176851,-0.20352243,-0.2840868,-0.12854318,-0.067252025,-0.07806725,-0.21009584,0.29568318,132,132,132,0,-0.78177357,114.32094,0.0,0.0,31,true,276.43768,1.5891367061630266,0.007388986726553058,0.1095811,15,10,0.049870133,0,15,false,132,189342.85914710298,61.284914744502835,3089.5508,12.495243,15,93814.86804131824,129.29779062833174,725.5721,12.920709,15,135869.76030260316,198.26881478960985,685.2805,11.929113,1.213062,0,0.99159527,0.42546558,0.5661297,-11.029824399100209,2.245943046533696,2,4500.0,3.0,0.0,NOT_AVAILABLE,61.12216682620858,-61.92555597664698,344.1677850089409,-6.040583614786236,100001,5367.9204,5216.5273,5995.2104,0.0205,0.0,0.117,0.0123,0.0012,0.0466,200111,0.7922216,0.63511145,0.83887225,239.76946092890304,0.46947485,0.4623842,0.4765655,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413068830559081216,,8.087293788142637E-5
79,4579816,348.229409,-11.678897,-14.4075,-19.6623,12.042,STAR,2mass,20180610,,,392-129865,23125505-1140440,,J231255.03-114044.2,2413065390289810944,7401526,,tmgaia,2.24054,2.24052,hsoy,,,,61.881279,-62.198568,344.614717,-6.09969,14.066,0.056,12.991,0.126,,,,,,,,,,,11.253,0.022,10.707,0.021,10.596,0.021,AAA-222-111-000-0-0,6.2,10.523,0.022,10.648,0.021,10.603,0.09,8.964,,12.6257,4.64284E-4,0.018,gaiaj,,4681.0,170.0,,,,,,,,,,,GIANT,,,,,0.032316,,,,,,,0.13752351947277924,2.45930767E8,348.22937,-11.678896,245930767,GO19067_LC|GO19068_LC,1.2680629388513783E-4,1635721458409799680,Gaia DR2 2413065390289810944,2413065390289810944,286380439,2015.5,348.2293204478958,0.052501764896298396,-11.67898951853875,0.040565205627723845,1.3393927254312492,0.06453289960445914,20.755192,-13.412815141349567,0.0875531022612193,-19.480145525681696,0.08053604643061764,-0.12551118,0.57712317,0.031201478,-0.22458164,-0.4369622,-0.17423049,-0.07951767,0.010816759,-0.13784301,0.27389473,113,113,112,1,-0.37422752,100.97559,0.0,0.0,31,true,217.05002,1.5236835981794172,0.011648260701292183,-0.07477305,13,9,0.05448559,0,13,false,112,151483.2410406291,33.92854976940672,4464.772,12.737454,12,66524.42994626547,109.83436798709288,605.67957,13.293935,13,120634.22535077458,130.7573946327604,922.5805,12.058244,1.2355074,0,1.2356911,0.5564804,0.67921066,-3.6785245479021036,1.0864683722012864,4,4500.0,3.0,0.0,NOT_AVAILABLE,61.88100754460826,-62.19855556578802,344.61461484564023,-6.099749702981199,100001,4806.0,4717.44,4948.1035,,,,,,,200111,2.8346589,2.6741807,2.9420874,455.00517418905105,3.8621697,3.6212218,4.1031175,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413065390289810944,,1.26806293866508E-4
124,4602734,348.873779,-11.488512,69.5,-61.04,12.068,STAR,2mass,20180610,,,393-135145,23152970-1129185,,J231529.75-112919.3,2413420635624585088,7403004,,tmgaia,2.0,2.0,sblink,,,,63.04026,-62.58096,345.273839,-6.172067,13.646,0.043,12.921,0.092,,,,,,,,,,,11.401,0.021,10.996,0.023,10.932,0.021,AAA-222-111-000-0-0,30.7,10.892,0.023,10.964,0.021,10.973,0.139,8.775,,12.563,4.50735E-4,0.017,gaiaj,splin,5244.0,183.0,4.45168,2.00378,,,0.932197,0.932197,0.8959195,0.11019,1.10598,3.31793,DWARF,0.592053533,0.592053533,296.307,,0.0338743,,21.0,0.00934567,,,4.64156154E-4,0.14990642932988474,2.45934571E8,348.8738,-11.488548,245934571,GO19049_LC|GO19065_LC|GO19067_LC,3.912332397643788E-4,1635721458409799680,Gaia DR2 2413420635624585088,2413420635624585088,1584764650,2015.5,348.8740841452111,0.03813320600333225,-11.488764276983405,0.040166698185927094,3.598982051168438,0.045856557017836114,78.483475,65.49825742584378,0.08415844446247248,-46.0918409297079,0.09506603797482963,0.32624424,0.35186172,0.096581504,0.13242778,-0.093362615,0.22491716,0.4460366,0.059605695,-0.13583924,0.45880416,122,104,117,5,3.2598026,167.34253,0.0,0.0,31,true,229.26451,1.5660495984975389,0.007992228811668205,0.047413137,14,9,0.07187758,0,14,false,107,163297.85975836145,54.94959748823851,2971.7754,12.655914,12,80766.3866739068,70.18609915883071,1150.7462,13.083311,12,117903.35001716731,102.44125614184249,1150.9362,12.083105,1.2166096,0,1.000206,0.42739677,0.5728092,-34.33327282091899,2.478363728133845,4,4000.0,3.0,0.0,NOT_AVAILABLE,63.04023160968938,-62.58135083734969,345.2740307985657,-6.172424863988344,100001,5338.0,5269.75,5381.0,0.1583,0.0454,0.235,0.0758,0.012,0.1175,200111,0.8421622,0.8287564,0.86411756,266.83839544738254,0.51880056,0.5090307,0.5285704,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413420635624585088,,3.9123323974419065E-4
128,4582435,348.554044,-11.448995,14.701,-4.54878,12.093,STAR,2mass,20180610,,,393-135105,23141296-1126563,,J231412.97-112656.4,2413447642379192576,7402291,,tmgaia,2.24055,2.24053,hsoy,,,,62.689563,-62.309975,344.99956,-6.01279,14.748,0.051,13.372,0.126,,,,,,,,,,,11.07,0.023,10.445,0.023,10.291,0.021,AAA-222-111-000-0-0,38.5,10.211,0.022,10.288,0.021,10.27,0.087,9.016,,12.8407,5.14171E-4,0.018,gaiaj,,4160.0,166.0,,,,,,,,,,,GIANT,,,,,0.0356373,,,,,,,0.021606474150046087,2.4593542E8,348.55405,-11.448996000000001,245935420,GO19067_LC|GO19068_LC,6.319648833794296E-5,1635721458409799680,Gaia DR2 2413447646674517248,2413447646674517248,674994110,2015.5,348.55409801714416,0.02703722252045989,-11.449029509554556,0.021601750373638026,7.142857892820519,0.028989320963400123,246.39618,10.499490880187082,0.05737464125773827,-5.0198473179680825,0.03978062345719267,0.11467151,0.30075553,-0.09242887,-0.22276592,0.05344682,-0.12464182,-0.28153473,0.05434496,-0.38007787,-0.06486369,132,36,132,0,4.6709523,215.984,0.0,0.0,31,true,153.53978,1.4313016185345706,0.006410763831050786,-0.06285113,15,10,0.05345469,0,15,false,132,121007.3222910352,83.67687242658516,1446.1262,12.981337,12,43379.06933179404,84.47368103430551,513.5217,13.758187,12,112247.94202186579,109.9838332766809,1020.5858,12.136474,1.2860959,1,1.6217136,0.7768507,0.84486294,36.19308726299044,2.281526718019248,5,4000.0,3.0,0.0,NOT_AVAILABLE,62.68957416341694,-62.31003862084007,344.99961061622264,-6.012851098650006,100002,4253.3335,4182.83,4609.63,0.5832,0.2724,0.729,0.2597,0.128,0.3471,200111,0.67583287,0.575395,0.6988078,139.68391760957167,0.13467626,0.13351513,0.13583739,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413447646674517248,,6.319648836876411E-5
146,4602774,348.851419,-11.313646,10.8965,-21.5321,12.2,STAR,2mass,20180610,,,394-128669,23152433-1118491,,J231524.34-111849.4,2413474236816685056,7402961,,tmgaia,1.00263,1.00252,hsoy,,,,63.308009,-62.455293,345.322588,-6.002631,13.688,0.028,12.972,0.103,,,,,,,,,,,11.583,0.026,11.21,0.022,11.189,0.022,AAA-222-111-000-0-0,54.4,11.115,0.023,11.202,0.021,11.068,0.162,8.634,,12.6571,4.71248E-4,0.019,gaiaj,splin,5478.0,186.0,4.40392,2.00409,,,1.01892,1.01892,0.958898365,0.122639,0.906465,2.71939,DWARF,0.8422946,0.8422946,358.942,,0.0357953,,13.0,0.0152875446,,,3.75265518E-4,0.0912829933115382,2.45938152E8,348.8514,-11.313663,245938152,GO19049_LC|GO19065_LC|GO19067_LC,1.159008119364345E-4,1635721458409799680,Gaia DR2 2413474241111982848,2413474241111982848,201765902,2015.5,348.8514645133606,0.03540492048232401,-11.313752963808712,0.03687897017507974,2.5695476037087546,0.04449818511190955,57.745,10.105423047837801,0.07177236590882108,-18.5522427781613,0.06913564928995324,0.25240707,0.3277446,0.008198507,-0.21034189,-0.23573177,-0.1259968,-0.07659592,-0.06784859,-0.2516278,0.3087691,128,112,125,3,2.795581,167.89273,0.0,0.0,31,true,208.76633,1.5931326543224449,0.008240156710603254,0.10896984,15,10,0.052722815,0,15,false,113,150467.78484051922,40.853339029507154,3683.1208,12.744757,13,75880.08725581021,120.93208423211799,627.4603,13.151069,14,105989.05867712172,122.11858311957837,867.9192,12.198768,1.2086916,0,0.952301,0.406312,0.54598904,-4.076597910147804,1.5479715458429892,7,5000.0,3.0,0.0,NOT_AVAILABLE,63.30788907146164,-62.455394808559454,345.32260262241823,-6.002754814477088,100001,5377.6665,5261.2354,5454.3335,0.2473,0.1817,0.47,0.1305,0.0929,0.2348,200111,1.1127968,1.0817333,1.1625941,354.91636991616235,0.9330434,0.90916234,0.9569245,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413474241111982848,,1.159008119229413E-4
162,49529599,349.309115,-11.162559,-13.8116,-30.3142,12.217,STAR,2mass,20180610,,,395-131403,23171418-1109451,,J231714.18-110945.5,2413525810783721088,7404041,,tmgaia,2.2203,2.22029,hsoy,,,,64.174634,-62.710482,345.797395,-6.039993,14.025,0.029,13.151,0.114,,,,,,,,,,,11.473,0.024,11.0,0.023,10.867,0.023,AAA-222-111-000-0-0,43.1,10.856,0.023,10.934,0.021,10.865,0.127,9.014,,12.7689,4.96924E-4,0.018,gaiaj,splin,4866.0,179.0,4.51295,2.00346,,,0.817181,0.817181,0.7927871,0.093369,1.45278,4.35835,DWARF,0.337302983,0.337302983,234.78,,0.0282056,,21.0,0.00392452953,,,5.182409E-4,0.11213384479181618,2.45941322E8,349.30914,-11.162578,245941322,GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC,1.3569992559530817E-4,1635721458409799680,Gaia DR2 2413525815079159424,2413525815079159424,1000711866,2015.5,349.30908655796793,0.03534342261316833,-11.162691799996459,0.02840937071015568,1.584641092844301,0.03924497975739023,40.378185,-14.982157074551356,0.07072948941169856,-28.518980859364916,0.06142269577110798,0.054791585,0.40091324,0.052382477,-0.19317856,-0.23283567,-0.2460906,-0.20850715,0.089456506,0.010704206,0.25781015,133,88,133,0,2.3836637,169.24753,0.0,0.0,31,true,179.0837,1.5339864388628168,0.00835870498684156,-0.07237555,15,10,0.05497746,0,15,false,121,133623.422895529,54.69954612380787,2442.8616,12.873659,13,62506.59038857619,128.37206126478486,486.9174,13.361573,12,101711.26492389357,124.76428481215406,815.2274,12.243497,1.2289602,0,1.1180763,0.4879141,0.63016224,4.2557962276514765,2.4370209323353205,3,4500.0,3.0,0.0,NOT_AVAILABLE,64.17437120358285,-62.71054365729828,345.79733164414404,-6.040111991322081,100001,4996.05,4935.0,5045.505,,,,,,,200111,2.0341225,1.9944417,2.0847611,505.79196132120563,2.3225012,2.2274961,2.4175062,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413525815079159424,,1.356999256011502E-4
